Input First                 Input Second                MergeTime[s]                SuccesiveAddTime[s]         
othello.txt                 richardiii.txt              0.00067                     0.00197                     
othello.txt                 timon.txt                   0.00062                     0.00159                     
othello.txt                 lll.txt                     0.00063                     0.00183                     
othello.txt                 comedy_errors.txt           0.00051                     0.00117                     
othello.txt                 richardii.txt               0.00062                     0.00183                     
othello.txt                 julius_caesar.txt           0.00054                     0.00136                     
othello.txt                 allswell.txt                0.00063                     0.00168                     
othello.txt                 winters_tale.txt            0.00066                     0.00183                     
othello.txt                 1henryvi.txt                0.00065                     0.00186                     
othello.txt                 tempest.txt                 0.00060                     0.00157                     
othello.txt                 cymbeline.txt               0.00069                     0.00203                     
othello.txt                 titus.txt                   0.00059                     0.00162                     
othello.txt                 much_ado.txt                0.00078                     0.00153                     
othello.txt                 1henryiv.txt                0.00080                     0.00247                     
othello.txt                 merchant.txt                0.00067                     0.00184                     
othello.txt                 macbeth.txt                 0.00067                     0.00190                     
othello.txt                 john.txt                    0.00066                     0.00199                     
othello.txt                 2henryvi.txt                0.00070                     0.00218                     
othello.txt                 2henryiv.txt                0.00068                     0.00214                     
othello.txt                 henryv.txt                  0.00073                     0.00251                     
othello.txt                 merry_wives.txt             0.00057                     0.00155                     
othello.txt                 midsummer.txt               0.00052                     0.00141                     
titus.txt                   3henryvi.txt                0.00067                     0.00179                     
titus.txt                   twelfth_night.txt           0.00064                     0.00165                     
titus.txt                   romeo_juliet.txt            0.00089                     0.00231                     
titus.txt                   lear.txt                    0.00070                     0.00216                     
titus.txt                   hamlet.txt                  0.00077                     0.00278                     
titus.txt                   measure.txt                 0.00071                     0.00203                     
titus.txt                   asyoulikeit.txt             0.00073                     0.00184                     
titus.txt                   troilus_cressida.txt        0.00057                     0.00194                     
titus.txt                   taming_shrew.txt            0.00051                     0.00150                     
titus.txt                   coriolanus.txt              0.00058                     0.00191                     
titus.txt                   henryviii.txt               0.00055                     0.00173                     
titus.txt                   two_gentlemen.txt           0.00048                     0.00135                     
titus.txt                   cleopatra.txt               0.00057                     0.00189                     
titus.txt                   pericles.txt                0.00053                     0.00155                     
titus.txt                   richardiii.txt              0.00059                     0.00190                     
titus.txt                   timon.txt                   0.00052                     0.00154                     
titus.txt                   lll.txt                     0.00056                     0.00178                     
titus.txt                   comedy_errors.txt           0.00043                     0.00115                     
titus.txt                   richardii.txt               0.00055                     0.00170                     
titus.txt                   julius_caesar.txt           0.00053                     0.00162                     
titus.txt                   allswell.txt                0.00053                     0.00172                     
titus.txt                   winters_tale.txt            0.00061                     0.00214                     
titus.txt                   1henryvi.txt                0.00066                     0.00214                     
titus.txt                   tempest.txt                 0.00049                     0.00152                     
titus.txt                   cymbeline.txt               0.00074                     0.00246                     
titus.txt                   othello.txt                 0.00058                     0.00183                     
titus.txt                   much_ado.txt                0.00049                     0.00142                     
titus.txt                   1henryiv.txt                0.00060                     0.00187                     
titus.txt                   merchant.txt                0.00051                     0.00150                     
titus.txt                   macbeth.txt                 0.00050                     0.00150                     
titus.txt                   john.txt                    0.00058                     0.00166                     
titus.txt                   2henryvi.txt                0.00060                     0.00191                     
titus.txt                   2henryiv.txt                0.00058                     0.00190                     
titus.txt                   henryv.txt                  0.00064                     0.00220                     
titus.txt                   merry_wives.txt             0.00052                     0.00151                     
titus.txt                   midsummer.txt               0.00048                     0.00136                     
much_ado.txt                3henryvi.txt                0.00061                     0.00176                     
much_ado.txt                twelfth_night.txt           0.00057                     0.00149                     
much_ado.txt                romeo_juliet.txt            0.00067                     0.00180                     
much_ado.txt                lear.txt                    0.00066                     0.00244                     
much_ado.txt                hamlet.txt                  0.00076                     0.00249                     
much_ado.txt                measure.txt                 0.00059                     0.00164                     
much_ado.txt                asyoulikeit.txt             0.00066                     0.00197                     
much_ado.txt                troilus_cressida.txt        0.00070                     0.00216                     
much_ado.txt                taming_shrew.txt            0.00057                     0.00154                     
much_ado.txt                coriolanus.txt              0.00066                     0.00204                     
much_ado.txt                henryviii.txt               0.00062                     0.00180                     
much_ado.txt                two_gentlemen.txt           0.00056                     0.00137                     
much_ado.txt                cleopatra.txt               0.00048                     0.00172                     
much_ado.txt                pericles.txt                0.00048                     0.00147                     
much_ado.txt                richardiii.txt              0.00055                     0.00194                     
much_ado.txt                timon.txt                   0.00049                     0.00152                     
much_ado.txt                lll.txt                     0.00053                     0.00178                     
much_ado.txt                comedy_errors.txt           0.00040                     0.00122                     
much_ado.txt                richardii.txt               0.00052                     0.00168                     
much_ado.txt                julius_caesar.txt           0.00045                     0.00132                     
much_ado.txt                allswell.txt                0.00051                     0.00168                     
much_ado.txt                winters_tale.txt            0.00054                     0.00181                     
much_ado.txt                1henryvi.txt                0.00054                     0.00179                     
much_ado.txt                tempest.txt                 0.00047                     0.00143                     
much_ado.txt                cymbeline.txt               0.00057                     0.00204                     
much_ado.txt                othello.txt                 0.00054                     0.00177                     
much_ado.txt                titus.txt                   0.00050                     0.00154                     
much_ado.txt                1henryiv.txt                0.00053                     0.00177                     
much_ado.txt                merchant.txt                0.00050                     0.00147                     
much_ado.txt                macbeth.txt                 0.00048                     0.00150                     
much_ado.txt                john.txt                    0.00060                     0.00183                     
much_ado.txt                2henryvi.txt                0.00055                     0.00192                     
much_ado.txt                2henryiv.txt                0.00056                     0.00219                     
much_ado.txt                henryv.txt                  0.00062                     0.00219                     
much_ado.txt                merry_wives.txt             0.00050                     0.00153                     
much_ado.txt                midsummer.txt               0.00046                     0.00139                     
1henryiv.txt                3henryvi.txt                0.00070                     0.00179                     
1henryiv.txt                twelfth_night.txt           0.00047                     0.00137                     
1henryiv.txt                romeo_juliet.txt            0.00059                     0.00169                     
1henryiv.txt                lear.txt                    0.00065                     0.00209                     
1henryiv.txt                hamlet.txt                  0.00077                     0.00252                     
1henryiv.txt                measure.txt                 0.00057                     0.00161                     
1henryiv.txt                asyoulikeit.txt             0.00056                     0.00155                     
1henryiv.txt                troilus_cressida.txt        0.00066                     0.00205                     
1henryiv.txt                taming_shrew.txt            0.00055                     0.00151                     
1henryiv.txt                coriolanus.txt              0.00065                     0.00205                     
1henryiv.txt                henryviii.txt               0.00059                     0.00174                     
1henryiv.txt                two_gentlemen.txt           0.00050                     0.00128                     
1henryiv.txt                cleopatra.txt               0.00062                     0.00187                     
1henryiv.txt                pericles.txt                0.00053                     0.00152                     
1henryiv.txt                richardiii.txt              0.00063                     0.00191                     
1henryiv.txt                timon.txt                   0.00056                     0.00156                     
1henryiv.txt                lll.txt                     0.00059                     0.00178                     
1henryiv.txt                comedy_errors.txt           0.00047                     0.00124                     
1henryiv.txt                richardii.txt               0.00060                     0.00170                     
1henryiv.txt                julius_caesar.txt           0.00052                     0.00135                     
1henryiv.txt                allswell.txt                0.00058                     0.00169                     
1henryiv.txt                winters_tale.txt            0.00063                     0.00184                     
1henryiv.txt                1henryvi.txt                0.00062                     0.00186                     
1henryiv.txt                tempest.txt                 0.00057                     0.00154                     
1henryiv.txt                cymbeline.txt               0.00064                     0.00207                     
1henryiv.txt                othello.txt                 0.00062                     0.00183                     
1henryiv.txt                titus.txt                   0.00054                     0.00174                     
1henryiv.txt                much_ado.txt                0.00050                     0.00139                     
1henryiv.txt                merchant.txt                0.00054                     0.00150                     
1henryiv.txt                macbeth.txt                 0.00054                     0.00152                     
1henryiv.txt                john.txt                    0.00058                     0.00163                     
1henryiv.txt                2henryvi.txt                0.00061                     0.00317                     
1henryiv.txt                2henryiv.txt                0.00091                     0.00285                     
1henryiv.txt                henryv.txt                  0.00091                     0.00293                     
1henryiv.txt                merry_wives.txt             0.00071                     0.00194                     
1henryiv.txt                midsummer.txt               0.00076                     0.00201                     
merchant.txt                3henryvi.txt                0.00070                     0.00191                     
merchant.txt                twelfth_night.txt           0.00063                     0.00163                     
merchant.txt                romeo_juliet.txt            0.00068                     0.00222                     
merchant.txt                lear.txt                    0.00074                     0.00215                     
merchant.txt                hamlet.txt                  0.00083                     0.00269                     
merchant.txt                measure.txt                 0.00068                     0.00175                     
merchant.txt                asyoulikeit.txt             0.00063                     0.00161                     
merchant.txt                troilus_cressida.txt        0.00071                     0.00219                     
merchant.txt                taming_shrew.txt            0.00062                     0.00158                     
merchant.txt                coriolanus.txt              0.00073                     0.00221                     
merchant.txt                henryviii.txt               0.00069                     0.00186                     
merchant.txt                two_gentlemen.txt           0.00055                     0.00133                     
merchant.txt                cleopatra.txt               0.00069                     0.00197                     
merchant.txt                pericles.txt                0.00060                     0.00160                     
merchant.txt                richardiii.txt              0.00070                     0.00247                     
merchant.txt                timon.txt                   0.00064                     0.00188                     
merchant.txt                lll.txt                     0.00071                     0.00222                     
merchant.txt                comedy_errors.txt           0.00051                     0.00121                     
merchant.txt                richardii.txt               0.00066                     0.00197                     
merchant.txt                julius_caesar.txt           0.00056                     0.00149                     
merchant.txt                allswell.txt                0.00066                     0.00189                     
merchant.txt                winters_tale.txt            0.00070                     0.00199                     
merchant.txt                1henryvi.txt                0.00068                     0.00194                     
merchant.txt                tempest.txt                 0.00060                     0.00154                     
merchant.txt                cymbeline.txt               0.00086                     0.00286                     
merchant.txt                othello.txt                 0.00074                     0.00242                     
merchant.txt                titus.txt                   0.00065                     0.00202                     
merchant.txt                much_ado.txt                0.00059                     0.00169                     
merchant.txt                1henryiv.txt                0.00070                     0.00214                     
merchant.txt                macbeth.txt                 0.00056                     0.00171                     
merchant.txt                john.txt                    0.00059                     0.00179                     
merchant.txt                2henryvi.txt                0.00064                     0.00207                     
merchant.txt                2henryiv.txt                0.00062                     0.00201                     
merchant.txt                henryv.txt                  0.00063                     0.00235                     
merchant.txt                merry_wives.txt             0.00051                     0.00162                     
merchant.txt                midsummer.txt               0.00048                     0.00136                     
macbeth.txt                 3henryvi.txt                0.00070                     0.00181                     
macbeth.txt                 twelfth_night.txt           0.00060                     0.00151                     
macbeth.txt                 romeo_juliet.txt            0.00077                     0.00235                     
macbeth.txt                 lear.txt                    0.00071                     0.00212                     
macbeth.txt                 hamlet.txt                  0.00076                     0.00269                     
macbeth.txt                 measure.txt                 0.00061                     0.00167                     
macbeth.txt                 asyoulikeit.txt             0.00093                     0.00230                     
macbeth.txt                 troilus_cressida.txt        0.00075                     0.00228                     
macbeth.txt                 taming_shrew.txt            0.00083                     0.00238                     
macbeth.txt                 coriolanus.txt              0.00071                     0.00209                     
macbeth.txt                 henryviii.txt               0.00066                     0.00187                     
macbeth.txt                 two_gentlemen.txt           0.00055                     0.00132                     
macbeth.txt                 cleopatra.txt               0.00067                     0.00195                     
macbeth.txt                 pericles.txt                0.00061                     0.00159                     
macbeth.txt                 richardiii.txt              0.00052                     0.00179                     
macbeth.txt                 timon.txt                   0.00063                     0.00170                     
macbeth.txt                 lll.txt                     0.00057                     0.00189                     
macbeth.txt                 comedy_errors.txt           0.00042                     0.00114                     
macbeth.txt                 richardii.txt               0.00055                     0.00171                     
macbeth.txt                 julius_caesar.txt           0.00047                     0.00132                     
macbeth.txt                 allswell.txt                0.00055                     0.00167                     
macbeth.txt                 winters_tale.txt            0.00058                     0.00183                     
macbeth.txt                 1henryvi.txt                0.00057                     0.00184                     
macbeth.txt                 tempest.txt                 0.00052                     0.00148                     
macbeth.txt                 cymbeline.txt               0.00060                     0.00204                     
macbeth.txt                 othello.txt                 0.00056                     0.00183                     
macbeth.txt                 titus.txt                   0.00051                     0.00156                     
macbeth.txt                 much_ado.txt                0.00048                     0.00138                     
macbeth.txt                 1henryiv.txt                0.00056                     0.00180                     
macbeth.txt                 merchant.txt                0.00050                     0.00149                     
macbeth.txt                 john.txt                    0.00054                     0.00164                     
macbeth.txt                 2henryvi.txt                0.00058                     0.00191                     
macbeth.txt                 2henryiv.txt                0.00059                     0.00196                     
macbeth.txt                 henryv.txt                  0.00063                     0.00248                     
macbeth.txt                 merry_wives.txt             0.00053                     0.00153                     
macbeth.txt                 midsummer.txt               0.00047                     0.00136                     
john.txt                    3henryvi.txt                0.00070                     0.00179                     
john.txt                    twelfth_night.txt           0.00062                     0.00153                     
john.txt                    romeo_juliet.txt            0.00069                     0.00183                     
john.txt                    lear.txt                    0.00073                     0.00220                     
john.txt                    hamlet.txt                  0.00066                     0.00222                     
john.txt                    measure.txt                 0.00053                     0.00159                     
john.txt                    asyoulikeit.txt             0.00062                     0.00205                     
john.txt                    troilus_cressida.txt        0.00064                     0.00206                     
john.txt                    taming_shrew.txt            0.00062                     0.00169                     
john.txt                    coriolanus.txt              0.00064                     0.00197                     
john.txt                    henryviii.txt               0.00061                     0.00180                     
john.txt                    two_gentlemen.txt           0.00048                     0.00133                     
john.txt                    cleopatra.txt               0.00061                     0.00186                     
john.txt                    pericles.txt                0.00054                     0.00152                     
john.txt                    richardiii.txt              0.00062                     0.00190                     
john.txt                    timon.txt                   0.00053                     0.00154                     
john.txt                    lll.txt                     0.00056                     0.00177                     
john.txt                    comedy_errors.txt           0.00043                     0.00113                     
john.txt                    richardii.txt               0.00057                     0.00167                     
john.txt                    julius_caesar.txt           0.00049                     0.00134                     
john.txt                    allswell.txt                0.00057                     0.00168                     
john.txt                    winters_tale.txt            0.00058                     0.00179                     
john.txt                    1henryvi.txt                0.00058                     0.00179                     
john.txt                    tempest.txt                 0.00051                     0.00145                     
john.txt                    cymbeline.txt               0.00063                     0.00201                     
john.txt                    othello.txt                 0.00058                     0.00183                     
john.txt                    titus.txt                   0.00053                     0.00157                     
john.txt                    much_ado.txt                0.00049                     0.00138                     
john.txt                    1henryiv.txt                0.00059                     0.00179                     
john.txt                    merchant.txt                0.00049                     0.00150                     
john.txt                    macbeth.txt                 0.00053                     0.00152                     
john.txt                    2henryvi.txt                0.00061                     0.00191                     
john.txt                    2henryiv.txt                0.00067                     0.00252                     
john.txt                    henryv.txt                  0.00067                     0.00226                     
john.txt                    merry_wives.txt             0.00053                     0.00151                     
john.txt                    midsummer.txt               0.00050                     0.00139                     
2henryvi.txt                3henryvi.txt                0.00072                     0.00184                     
2henryvi.txt                twelfth_night.txt           0.00064                     0.00160                     
2henryvi.txt                romeo_juliet.txt            0.00073                     0.00192                     
2henryvi.txt                lear.txt                    0.00078                     0.00223                     
2henryvi.txt                hamlet.txt                  0.00084                     0.00321                     
2henryvi.txt                measure.txt                 0.00072                     0.00180                     
2henryvi.txt                asyoulikeit.txt             0.00078                     0.00197                     
2henryvi.txt                troilus_cressida.txt        0.00081                     0.00249                     
2henryvi.txt                taming_shrew.txt            0.00066                     0.00163                     
2henryvi.txt                coriolanus.txt              0.00078                     0.00237                     
2henryvi.txt                henryviii.txt               0.00080                     0.00209                     
2henryvi.txt                two_gentlemen.txt           0.00074                     0.00157                     
2henryvi.txt                cleopatra.txt               0.00074                     0.00209                     
2henryvi.txt                pericles.txt                0.00066                     0.00165                     
2henryvi.txt                richardiii.txt              0.00076                     0.00216                     
2henryvi.txt                timon.txt                   0.00046                     0.00148                     
2henryvi.txt                lll.txt                     0.00100                     0.00315                     
2henryvi.txt                comedy_errors.txt           0.00077                     0.00196                     
2henryvi.txt                richardii.txt               0.00091                     0.00259                     
2henryvi.txt                julius_caesar.txt           0.00076                     0.00199                     
2henryvi.txt                allswell.txt                0.00077                     0.00227                     
2henryvi.txt                winters_tale.txt            0.00077                     0.00269                     
2henryvi.txt                1henryvi.txt                0.00080                     0.00233                     
2henryvi.txt                tempest.txt                 0.00068                     0.00180                     
2henryvi.txt                cymbeline.txt               0.00079                     0.00235                     
2henryvi.txt                othello.txt                 0.00073                     0.00230                     
2henryvi.txt                titus.txt                   0.00065                     0.00174                     
2henryvi.txt                much_ado.txt                0.00059                     0.00146                     
2henryvi.txt                1henryiv.txt                0.00068                     0.00188                     
2henryvi.txt                merchant.txt                0.00062                     0.00163                     
2henryvi.txt                macbeth.txt                 0.00060                     0.00159                     
2henryvi.txt                john.txt                    0.00063                     0.00167                     
2henryvi.txt                2henryiv.txt                0.00069                     0.00199                     
2henryvi.txt                henryv.txt                  0.00075                     0.00225                     
2henryvi.txt                merry_wives.txt             0.00061                     0.00154                     
2henryvi.txt                midsummer.txt               0.00058                     0.00142                     
2henryiv.txt                3henryvi.txt                0.00073                     0.00183                     
2henryiv.txt                twelfth_night.txt           0.00065                     0.00158                     
2henryiv.txt                romeo_juliet.txt            0.00056                     0.00174                     
2henryiv.txt                lear.txt                    0.00080                     0.00241                     
2henryiv.txt                hamlet.txt                  0.00074                     0.00237                     
2henryiv.txt                measure.txt                 0.00058                     0.00160                     
2henryiv.txt                asyoulikeit.txt             0.00057                     0.00155                     
2henryiv.txt                troilus_cressida.txt        0.00068                     0.00209                     
2henryiv.txt                taming_shrew.txt            0.00056                     0.00150                     
2henryiv.txt                coriolanus.txt              0.00064                     0.00207                     
2henryiv.txt                henryviii.txt               0.00061                     0.00175                     
2henryiv.txt                two_gentlemen.txt           0.00049                     0.00125                     
2henryiv.txt                cleopatra.txt               0.00063                     0.00187                     
2henryiv.txt                pericles.txt                0.00056                     0.00151                     
2henryiv.txt                richardiii.txt              0.00071                     0.00208                     
2henryiv.txt                timon.txt                   0.00054                     0.00155                     
2henryiv.txt                lll.txt                     0.00063                     0.00181                     
2henryiv.txt                comedy_errors.txt           0.00047                     0.00116                     
2henryiv.txt                richardii.txt               0.00064                     0.00178                     
2henryiv.txt                julius_caesar.txt           0.00059                     0.00146                     
2henryiv.txt                allswell.txt                0.00065                     0.00176                     
2henryiv.txt                winters_tale.txt            0.00068                     0.00192                     
2henryiv.txt                1henryvi.txt                0.00063                     0.00183                     
2henryiv.txt                tempest.txt                 0.00325                     0.00141                     
2henryiv.txt                cymbeline.txt               0.00064                     0.00202                     
2henryiv.txt                othello.txt                 0.00063                     0.00180                     
2henryiv.txt                titus.txt                   0.00057                     0.00157                     
2henryiv.txt                much_ado.txt                0.00054                     0.00142                     
2henryiv.txt                1henryiv.txt                0.00064                     0.00186                     
2henryiv.txt                merchant.txt                0.00057                     0.00152                     
2henryiv.txt                macbeth.txt                 0.00057                     0.00159                     
2henryiv.txt                john.txt                    0.00060                     0.00168                     
2henryiv.txt                2henryvi.txt                0.00063                     0.00193                     
2henryiv.txt                henryv.txt                  0.00068                     0.00223                     
2henryiv.txt                merry_wives.txt             0.00066                     0.00202                     
2henryiv.txt                midsummer.txt               0.00053                     0.00140                     
henryv.txt                  3henryvi.txt                0.00076                     0.00190                     
henryv.txt                  twelfth_night.txt           0.00068                     0.00163                     
henryv.txt                  romeo_juliet.txt            0.00075                     0.00229                     
henryv.txt                  lear.txt                    0.00092                     0.00248                     
henryv.txt                  hamlet.txt                  0.00089                     0.00280                     
henryv.txt                  measure.txt                 0.00077                     0.00191                     
henryv.txt                  asyoulikeit.txt             0.00071                     0.00177                     
henryv.txt                  troilus_cressida.txt        0.00069                     0.00208                     
henryv.txt                  taming_shrew.txt            0.00058                     0.00154                     
henryv.txt                  coriolanus.txt              0.00101                     0.00290                     
henryv.txt                  henryviii.txt               0.00068                     0.00193                     
henryv.txt                  two_gentlemen.txt           0.00053                     0.00130                     
henryv.txt                  cleopatra.txt               0.00068                     0.00197                     
henryv.txt                  pericles.txt                0.00057                     0.00169                     
henryv.txt                  richardiii.txt              0.00068                     0.00204                     
henryv.txt                  timon.txt                   0.00064                     0.00189                     
henryv.txt                  lll.txt                     0.00068                     0.00218                     
henryv.txt                  comedy_errors.txt           0.00049                     0.00117                     
henryv.txt                  richardii.txt               0.00062                     0.00175                     
henryv.txt                  julius_caesar.txt           0.00053                     0.00137                     
henryv.txt                  allswell.txt                0.00063                     0.00171                     
henryv.txt                  winters_tale.txt            0.00067                     0.00199                     
henryv.txt                  1henryvi.txt                0.00066                     0.00195                     
henryv.txt                  tempest.txt                 0.00058                     0.00153                     
henryv.txt                  cymbeline.txt               0.00070                     0.00208                     
henryv.txt                  othello.txt                 0.00065                     0.00186                     
henryv.txt                  titus.txt                   0.00062                     0.00412                     
henryv.txt                  much_ado.txt                0.00055                     0.00139                     
henryv.txt                  1henryiv.txt                0.00067                     0.00186                     
henryv.txt                  merchant.txt                0.00059                     0.00152                     
henryv.txt                  macbeth.txt                 0.00059                     0.00161                     
henryv.txt                  john.txt                    0.00064                     0.00199                     
henryv.txt                  2henryvi.txt                0.00071                     0.00204                     
henryv.txt                  2henryiv.txt                0.00072                     0.00218                     
henryv.txt                  merry_wives.txt             0.00062                     0.00157                     
henryv.txt                  midsummer.txt               0.00065                     0.00169                     
merry_wives.txt             3henryvi.txt                0.00064                     0.00181                     
merry_wives.txt             twelfth_night.txt           0.00060                     0.00156                     
merry_wives.txt             romeo_juliet.txt            0.00065                     0.00201                     
merry_wives.txt             lear.txt                    0.00072                     0.00217                     
merry_wives.txt             hamlet.txt                  0.00078                     0.00248                     
merry_wives.txt             measure.txt                 0.00062                     0.00166                     
merry_wives.txt             asyoulikeit.txt             0.00061                     0.00161                     
merry_wives.txt             troilus_cressida.txt        0.00071                     0.00218                     
merry_wives.txt             taming_shrew.txt            0.00062                     0.00393                     
merry_wives.txt             coriolanus.txt              0.00064                     0.00192                     
merry_wives.txt             henryviii.txt               0.00060                     0.00176                     
merry_wives.txt             two_gentlemen.txt           0.00056                     0.00153                     
merry_wives.txt             cleopatra.txt               0.00064                     0.00193                     
merry_wives.txt             pericles.txt                0.00062                     0.00170                     
merry_wives.txt             richardiii.txt              0.00064                     0.00198                     
merry_wives.txt             timon.txt                   0.00058                     0.00159                     
merry_wives.txt             lll.txt                     0.00061                     0.00184                     
merry_wives.txt             comedy_errors.txt           0.00053                     0.00136                     
merry_wives.txt             richardii.txt               0.00058                     0.00193                     
merry_wives.txt             julius_caesar.txt           0.00053                     0.00156                     
merry_wives.txt             allswell.txt                0.00060                     0.00191                     
merry_wives.txt             winters_tale.txt            0.00068                     0.00222                     
merry_wives.txt             1henryvi.txt                0.00066                     0.00226                     
merry_wives.txt             tempest.txt                 0.00058                     0.00172                     
merry_wives.txt             cymbeline.txt               0.00069                     0.00254                     
merry_wives.txt             othello.txt                 0.00072                     0.00250                     
merry_wives.txt             titus.txt                   0.00057                     0.00196                     
merry_wives.txt             much_ado.txt                0.00051                     0.00153                     
merry_wives.txt             1henryiv.txt                0.00060                     0.00203                     
merry_wives.txt             merchant.txt                0.00057                     0.00184                     
merry_wives.txt             macbeth.txt                 0.00054                     0.00160                     
merry_wives.txt             john.txt                    0.00057                     0.00186                     
merry_wives.txt             2henryvi.txt                0.00075                     0.00260                     
merry_wives.txt             2henryiv.txt                0.00069                     0.00245                     
merry_wives.txt             henryv.txt                  0.00085                     0.00292                     
merry_wives.txt             midsummer.txt               0.00063                     0.00191                     
midsummer.txt               3henryvi.txt                0.00095                     0.00261                     
midsummer.txt               twelfth_night.txt           0.00061                     0.00173                     
midsummer.txt               romeo_juliet.txt            0.00078                     0.00248                     
midsummer.txt               lear.txt                    0.00091                     0.00289                     
midsummer.txt               hamlet.txt                  0.00095                     0.00330                     
midsummer.txt               measure.txt                 0.00070                     0.00212                     
midsummer.txt               asyoulikeit.txt             0.00073                     0.00226                     
midsummer.txt               troilus_cressida.txt        0.00073                     0.00217                     
midsummer.txt               taming_shrew.txt            0.00067                     0.00181                     
midsummer.txt               coriolanus.txt              0.00066                     0.00200                     
midsummer.txt               henryviii.txt               0.00061                     0.00179                     
midsummer.txt               two_gentlemen.txt           0.00053                     0.00128                     
midsummer.txt               cleopatra.txt               0.00070                     0.00259                     
midsummer.txt               pericles.txt                0.00067                     0.00203                     
midsummer.txt               richardiii.txt              0.00070                     0.00243                     
midsummer.txt               timon.txt                   0.00058                     0.00191                     
midsummer.txt               lll.txt                     0.00063                     0.00215                     
midsummer.txt               comedy_errors.txt           0.00049                     0.00136                     
midsummer.txt               richardii.txt               0.00058                     0.00195                     
midsummer.txt               julius_caesar.txt           0.00050                     0.00148                     
midsummer.txt               allswell.txt                0.00055                     0.00176                     
midsummer.txt               winters_tale.txt            0.00057                     0.00192                     
midsummer.txt               1henryvi.txt                0.00054                     0.00182                     
midsummer.txt               tempest.txt                 0.00047                     0.00143                     
midsummer.txt               cymbeline.txt               0.00067                     0.00262                     
midsummer.txt               othello.txt                 0.00053                     0.00175                     
midsummer.txt               titus.txt                   0.00056                     0.00174                     
midsummer.txt               much_ado.txt                0.00053                     0.00155                     
midsummer.txt               1henryiv.txt                0.00066                     0.00202                     
midsummer.txt               merchant.txt                0.00057                     0.00174                     
midsummer.txt               macbeth.txt                 0.00049                     0.00159                     
midsummer.txt               john.txt                    0.00051                     0.00162                     
midsummer.txt               2henryvi.txt                0.00054                     0.00207                     
midsummer.txt               2henryiv.txt                0.00060                     0.00195                     
midsummer.txt               henryv.txt                  0.00060                     0.00215                     
midsummer.txt               merry_wives.txt             0.00049                     0.00148                     
